state,latitude,longitude
Nebraska,41.638,-96.0988
Nebraska,41.7703,-96.0686
Nebraska,41.8368,-96.1084
Nebraska,41.9677,-96.1372
Nebraska,42.033,-96.2402
Nebraska,42.1155,-96.2746
Nebraska,42.2021,-96.3583
Nebraska,42.2448,-96.3281
Nebraska,42.389,-96.4188
Nebraska,42.4731,-96.4037
Nebraska,42.5369,-96.6357
Nebraska,42.6057,-96.7099
Nebraska,42.6532,-96.6893
Nebraska,42.6602,-96.7621
Nebraska,42.7147,-96.839
Nebraska,42.7571,-96.9763
Nebraska,42.8085,-97.2029
Nebraska,42.8458,-97.229
Nebraska,42.8629,-97.3979
Nebraska,42.8427,-97.5133
Nebraska,42.8488,-97.6149
Nebraska,42.8659,-97.8456
Nebraska,42.747,-97.998
Nebraska,42.8337,-98.145
Nebraska,42.9293,-98.4485
Nebraska,42.9966,-98.502
Nebraska,43.0006,-104.0543
New Hampshire,45.0153,-71.5045
New Hampshire,45.0532,-71.4977
New Hampshire,45.091,-71.4619
New Hampshire,45.152,-71.4276
New Hampshire,45.2043,-71.396
New Hampshire,45.2362,-71.4455
New Hampshire,45.2372,-71.3878
New Hampshire,45.271,-71.3617
New Hampshire,45.3029,-71.2834
New Hampshire,45.2507,-71.2299
New Hampshire,45.2391,-71.1818
New Hampshire,45.2478,-71.1584
New Hampshire,45.2469,-71.1337
New Hampshire,45.2846,-71.1145
New Hampshire,45.3058,-71.0843
New Hampshire,44.923,-71.0527
New Hampshire,44.3592,-71.0143
New Hampshire,43.7364,-70.984
New Hampshire,43.5704,-70.9731
New Hampshire,43.3621,-70.9813
New Hampshire,43.2942,-70.903
New Hampshire,43.2272,-70.8083
New Hampshire,43.1411,-70.8261
New Hampshire,43.1,-70.7671
New Hampshire,43.0498,-70.697
New Hampshire,42.9222,-70.5583
New Hampshire,42.876,-70.6146
New Hampshire,42.8599,-70.8467
New Hampshire,42.886,-70.9195
New Hampshire,42.8105,-71.0609
New Hampshire,42.8125,-71.142
New Hampshire,42.7904,-71.1873
New Hampshire,42.7349,-71.1832
New Hampshire,42.745,-71.2463
New Hampshire,42.6986,-71.2972
New Hampshire,42.7077,-71.7421
New Hampshire,42.7268,-72.459
New Hampshire,42.7621,-72.5098
New Hampshire,42.8105,-72.5414
New Hampshire,42.8609,-72.5592
New Hampshire,42.8981,-72.5317
New Hampshire,42.9524,-72.54
New Hampshire,42.9745,-72.4919
New Hampshire,42.9906,-72.4658
New Hampshire,43.0127,-72.448
New Hampshire,43.0287,-72.4713
New Hampshire,43.0508,-72.4713
New Hampshire,43.0819,-72.4356
New Hampshire,43.104,-72.4452
New Hampshire,43.118,-72.4342
New Hampshire,43.1501,-72.459
New Hampshire,43.2052,-72.4329
New Hampshire,43.2562,-72.4384
New Hampshire,43.2812,-72.4095
New Hampshire,43.3741,-72.415
New Hampshire,43.4988,-72.3807
New Hampshire,43.5127,-72.4013
New Hampshire,43.5834,-72.3779
New Hampshire,43.642,-72.3134
New Hampshire,43.6758,-72.3024
New Hampshire,43.7036,-72.3079
New Hampshire,43.7344,-72.2694
New Hampshire,43.7741,-72.2035
New Hampshire,43.8187,-72.187
New Hampshire,43.8672,-72.1843
New Hampshire,43.889,-72.1568
New Hampshire,43.9117,-72.1321
New Hampshire,43.9454,-72.1198
New Hampshire,44.0017,-72.117
New Hampshire,44.0856,-72.047
New Hampshire,44.1093,-72.0552
New Hampshire,44.1428,-72.0387
New Hampshire,44.1763,-72.058
New Hampshire,44.1999,-72.0703
New Hampshire,44.2511,-72.0525
New Hampshire,44.2796,-72.0607
New Hampshire,44.3199,-72.0291
New Hampshire,44.3376,-71.9783
New Hampshire,44.3592,-71.9289
New Hampshire,44.3366,-71.8712
New Hampshire,44.3572,-71.8135
New Hampshire,44.3877,-71.8108
New Hampshire,44.4014,-71.7778
New Hampshire,44.4122,-71.738
New Hampshire,44.4416,-71.6597
New Hampshire,44.4642,-71.6542
New Hampshire,44.5073,-71.5855
New Hampshire,44.5357,-71.5746
New Hampshire,44.5601,-71.6048
New Hampshire,44.568,-71.5897
New Hampshire,44.568,-71.5649
New Hampshire,44.5914,-71.5485
New Hampshire,44.5993,-71.5649
New Hampshire,44.6315,-71.554
New Hampshire,44.6608,-71.5924
New Hampshire,44.7243,-71.613
New Hampshire,44.7526,-71.6364
New Hampshire,44.8198,-71.5746
New Hampshire,44.8325,-71.5526
New Hampshire,44.8539,-71.5553
New Hampshire,44.8744,-71.5279
New Hampshire,44.9123,-71.5018
New Hampshire,44.9366,-71.5182
New Hampshire,44.9697,-71.5237
New Hampshire,44.9862,-71.5443
New Hampshire,45.0017,-71.5237
New Hampshire,45.0163,-71.5045
New Jersey,41.3572,-74.695
New Jersey,41.3394,-74.6559
New Jersey,40.9934,-73.894
New Jersey,40.8398,-73.9586
New Jersey,40.7691,-74.0094
New Jersey,40.6994,-74.0231
New Jersey,40.6786,-74.0437
New Jersey,40.6515,-74.0808
New Jersey,40.6421,-74.1357
New Jersey,40.6452,-74.1962
New Jersey,40.5952,-74.2003
New Jersey,40.5566,-74.2195
New Jersey,40.4877,-74.2552
New Jersey,40.4762,-74.2264
New Jersey,40.5253,-73.9503
New Jersey,40.4846,-73.8885
New Jersey,40.0045,-73.9352
New Jersey,39.6131,-74.041
New Jersey,39.4744,-74.2209
New Jersey,38.9882,-74.6713
New Jersey,38.8664,-74.8553
New Jersey,38.8472,-75.0476
New Jersey,39.0565,-75.1685
New Jersey,39.2525,-75.325
New Jersey,39.45,-75.5544
New Jersey,39.4966,-75.5612
New Jersey,39.4998,-75.5283
New Jersey,39.5411,-75.5338
New Jersey,39.5761,-75.509
New Jersey,39.6237,-75.5708
New Jersey,39.6713,-75.5104
New Jersey,39.7167,-75.4843
New Jersey,39.8033,-75.4156
New Jersey,39.836,-75.2632
New Jersey,39.8823,-75.1918
New Jersey,40.118,-74.7922
New Jersey,40.139,-74.7331
New Jersey,40.2565,-74.8485
New Jersey,40.3361,-74.9419
New Jersey,40.402,-74.9721
New Jersey,40.424,-75.0627
New Jersey,40.4898,-75.0613
New Jersey,40.5733,-75.1067
New Jersey,40.5639,-75.2138
New Jersey,40.6192,-75.2028
New Jersey,40.6494,-75.2069
New Jersey,40.8284,-75.0806
New Jersey,40.8429,-75.0998
New Jersey,40.8689,-75.0504
New Jersey,40.9913,-75.1369
New Jersey,41.2293,-74.8677
New Jersey,41.3479,-74.7537
New Jersey,41.3469,-74.7249
New Jersey,41.3593,-74.696
New Mexico,36.9971,-109.0448
New Mexico,31.3337,-109.0489
New Mexico,31.3349,-108.214
New Mexico,31.7795,-108.2071
New Mexico,31.783,-106.5317
New Mexico,32.0034,-106.6223
New Mexico,31.9999,-103.0696
New Mexico,36.9982,-103.0023
New Mexico,36.9982,-109.0475
Nevada,41.9922,-120.0037
Nevada,42.0003,-117.9602
Nevada,42.0003,-117.0264
Nevada,42.0003,-115.73
Nevada,41.9952,-114.0436
Nevada,38.2856,-114.0546
Nevada,36.1955,-114.0491
Nevada,36.1334,-114.0985
Nevada,36.1068,-114.126
Nevada,36.0891,-114.115
Nevada,36.0313,-114.1534
Nevada,36.0136,-114.2468
Nevada,36.0624,-114.3292
Nevada,36.1024,-114.3237
Nevada,36.1434,-114.3896
Nevada,36.129,-114.5105
Nevada,36.1467,-114.5215
Nevada,36.1556,-114.5654
Nevada,36.1334,-114.6204
Nevada,36.1157,-114.6863
Nevada,36.0979,-114.7742
Nevada,36.058,-114.7357
Nevada,36.0447,-114.7522
Nevada,35.9691,-114.7412
Nevada,35.898,-114.7028
Nevada,35.8757,-114.6588
Nevada,35.8579,-114.7083
Nevada,35.8267,-114.6973
Nevada,35.8089,-114.7192
Nevada,35.6618,-114.6973
Nevada,35.6037,-114.6478
Nevada,35.5814,-114.6863
Nevada,35.5233,-114.6533
Nevada,35.5054,-114.6863
Nevada,35.407,-114.6149
Nevada,35.3218,-114.5929
Nevada,35.1783,-114.5737
Nevada,35.1199,-114.6094
Nevada,35.1109,-114.6368
Nevada,35.0929,-114.6368
Nevada,35.075,-114.6039
Nevada,35.048,-114.6259
Nevada,35.0345,-114.6478
Nevada,35.003,-114.6423
Nevada,35.1334,-114.8016
Nevada,37.2303,-117.5153
Nevada,39,-120.0009
Nevada,41.9942,-119.9982
New York,42.5142,-79.7624
New York,42.7783,-79.0672
New York,42.8508,-78.9313
New York,42.9061,-78.9024
New York,42.9554,-78.9313
New York,42.9584,-78.9656
New York,42.9886,-79.0219
New York,43.0568,-79.0027
New York,43.0769,-79.0727
New York,43.122,-79.0713
New York,43.1441,-79.0302
New York,43.1801,-79.0576
New York,43.2482,-79.0604
New York,43.2812,-79.0837
New York,43.4509,-79.2004
New York,43.6311,-78.6909
New York,43.6321,-76.7958
New York,43.9987,-76.4978
New York,44.0965,-76.4388
New York,44.1349,-76.3536
New York,44.1989,-76.3124
New York,44.2049,-76.2437
New York,44.2413,-76.1655
New York,44.2973,-76.1353
New York,44.3327,-76.0474
New York,44.3553,-75.9856
New York,44.3749,-75.9196
New York,44.3994,-75.873
New York,44.4308,-75.8221
New York,44.474,-75.8098
New York,44.5425,-75.7288
New York,44.6647,-75.5585
New York,44.7672,-75.4088
New York,44.8101,-75.3442
New York,44.8383,-75.3058
New York,44.8676,-75.2399
New York,44.9211,-75.1204
New York,44.9609,-74.9995
New York,44.9803,-74.9899
New York,44.9852,-74.9103
New York,45.0017,-74.8856
New York,45.0153,-74.8306
New York,45.0046,-74.7633
New York,45.0027,-74.707
New York,45.0007,-74.5642
New York,44.992,-74.1467
New York,45.0037,-73.7306
New York,45.0085,-73.4203
New York,45.0109,-73.343
New York,44.9874,-73.3547
New York,44.9648,-73.3379
New York,44.916,-73.3396
New York,44.8354,-73.3739
New York,44.8013,-73.3324
New York,44.7419,-73.3667
New York,44.6139,-73.3873
New York,44.5787,-73.3736
New York,44.4916,-73.3049
New York,44.4289,-73.2953
New York,44.3513,-73.3365
New York,44.2757,-73.3118
New York,44.198,-73.3818
New York,44.1142,-73.4079
New York,44.0511,-73.4367
New York,44.0165,-73.4065
New York,43.9375,-73.4079
New York,43.8771,-73.3749
New York,43.8167,-73.3914
New York,43.779,-73.3557
New York,43.646,-73.4244
New York,43.5893,-73.434
New York,43.5655,-73.3969
New York,43.6112,-73.3818
New York,43.6271,-73.3049
New York,43.5764,-73.3063
New York,43.5675,-73.2582
New York,43.5227,-73.2445
New York,43.2582,-73.2582
New York,42.9715,-73.2733
New York,42.8004,-73.2898
New York,42.746,-73.2664
New York,42.463,-73.3708
New York,42.084,-73.5095
New York,42.0218,-73.4903
New York,41.8808,-73.4999
New York,41.2953,-73.5535
New York,41.2128,-73.4834
New York,41.1011,-73.7275
New York,41.0237,-73.6644
New York,40.9851,-73.6578
New York,40.9509,-73.6132
New York,41.1869,-72.4823
New York,41.2551,-72.095
New York,41.3005,-71.9714
New York,41.3108,-71.9193
New York,41.1838,-71.7915
New York,41.1249,-71.7929
New York,41.0462,-71.7517
New York,40.6306,-72.9465
New York,40.5368,-73.4628
New York,40.4887,-73.8885
New York,40.5232,-73.949
New York,40.4772,-74.2271
New York,40.4861,-74.2532
New York,40.6468,-74.1866
New York,40.6556,-74.0547
New York,40.7618,-74.0156
New York,40.8699,-73.9421
New York,40.998,-73.8934
New York,41.0343,-73.9854
New York,41.3268,-74.6274
New York,41.3583,-74.7084
New York,41.3811,-74.7101
New York,41.4386,-74.8265
New York,41.5075,-74.9913
New York,41.6,-75.0668
New York,41.6719,-75.0366
New York,41.7672,-75.0545
New York,41.8808,-75.1945
New York,42.0013,-75.3552
New York,42.0003,-75.4266
New York,42.0013,-77.0306
New York,41.9993,-79.725
New York,42.0003,-79.7621
New York,42.1827,-79.7621
New York,42.5146,-79.7621
Ohio,38.4385,-82.3425
Ohio,38.5707,-82.2917
Ohio,38.5965,-82.1722
Ohio,38.7712,-82.1997
Ohio,39.0181,-82.0294
Ohio,38.875,-81.8729
Ohio,38.9359,-81.7644
Ohio,39.1865,-81.7397
Ohio,39.2812,-81.568
Ohio,39.4022,-81.4444
Ohio,39.346,-81.3661
Ohio,39.4479,-81.1244
Ohio,39.5549,-81.0352
Ohio,39.6565,-80.8374
Ohio,39.8676,-80.7948
Ohio,40.5941,-80.652
Ohio,40.6223,-80.5188
Ohio,42.321,-80.5229
Ohio,42.2153,-81.2521
Ohio,41.9962,-81.6806
Ohio,41.9962,-81.7094
Ohio,41.677,-82.3961
Ohio,41.6709,-82.6845
Ohio,41.9585,-83.1157
Ohio,41.7314,-83.4219
Ohio,41.6944,-84.8021
Ohio,39.1056,-84.8172
Ohio,39.1407,-84.7444
Ohio,39.096,-84.5068
Ohio,39.0459,-84.4052
Ohio,38.9434,-84.2857
Ohio,38.8055,-84.2432
Ohio,38.7712,-84.0866
Ohio,38.7519,-83.8916
Ohio,38.633,-83.6636
Ohio,38.6962,-83.5263
Ohio,38.5976,-83.2736
Ohio,38.6169,-83.1445
Ohio,38.7027,-83.0127
Ohio,38.7327,-82.8973
Ohio,38.5782,-82.8355
Ohio,38.3761,-82.5952
Oklahoma,37.0015,-103.0051
Oklahoma,36.503,-103.0037
Oklahoma,36.4986,-100.0003
Oklahoma,34.562,-99.9934
Oklahoma,34.3763,-99.6172
Oklahoma,34.4137,-99.5787
Oklahoma,34.3763,-99.429
Oklahoma,34.4534,-99.3823
Oklahoma,34.3616,-99.2505
Oklahoma,34.2129,-99.1818
Oklahoma,34.1982,-98.9648
Oklahoma,34.1232,-98.7424
Oklahoma,34.1254,-98.557
Oklahoma,34.0618,-98.4746
Oklahoma,34.1414,-98.3743
Oklahoma,34.1118,-98.1793
Oklahoma,34.006,-98.0818
Oklahoma,33.8966,-97.9843
Oklahoma,33.8487,-97.8662
Oklahoma,33.9798,-97.6932
Oklahoma,33.8841,-97.4529
Oklahoma,33.8282,-97.4611
Oklahoma,33.8237,-97.3622
Oklahoma,33.9001,-97.2166
Oklahoma,33.7426,-97.1645
Oklahoma,33.7392,-97.093
Oklahoma,33.9354,-96.9173
Oklahoma,33.8704,-96.8527
Oklahoma,33.8271,-96.7484
Oklahoma,33.8202,-96.5602
Oklahoma,33.7769,-96.5053
Oklahoma,33.6912,-96.3474
Oklahoma,33.8522,-96.0205
Oklahoma,33.8396,-95.8379
Oklahoma,33.8887,-95.7349
Oklahoma,33.8841,-95.5426
Oklahoma,33.8738,-95.2831
Oklahoma,33.957,-95.2171
Oklahoma,33.867,-95.0496
Oklahoma,33.7677,-94.8862
Oklahoma,33.6695,-94.6692
Oklahoma,33.6386,-94.4852
Oklahoma,35.3499,-94.4357
Oklahoma,36.3715,-94.5978
Oklahoma,36.4942,-94.6198
Oklahoma,36.9982,-94.6211
Oklahoma,37.0004,-103.0064
Oregon,46.2587,-124.2444
Oregon,46.2634,-124.0384
Oregon,46.2891,-124.0205
Oregon,46.2407,-123.9368
Oregon,46.2388,-123.8681
Oregon,46.2691,-123.739
Oregon,46.252,-123.6868
Oregon,46.2596,-123.6456
Oregon,46.2577,-123.5468
Oregon,46.2672,-123.4863
Oregon,46.2369,-123.4287
Oregon,46.1817,-123.4287
Oregon,46.1513,-123.3765
Oregon,46.1494,-123.3051
Oregon,46.1874,-123.1512
Oregon,46.138,-123.0222
Oregon,46.098,-122.9398
Oregon,46.0551,-122.8848
Oregon,45.9588,-122.8189
Oregon,45.9053,-122.8162
Oregon,45.8824,-122.7887
Oregon,45.8173,-122.7969
Oregon,45.7637,-122.7585
Oregon,45.6851,-122.775
Oregon,45.6505,-122.753
Oregon,45.6064,-122.5937
Oregon,45.5679,-122.4426
Oregon,45.5756,-122.3712
Oregon,45.5506,-122.3245
Oregon,45.5641,-122.2064
Oregon,45.5987,-122.0856
Oregon,45.6659,-121.8933
Oregon,45.6812,-121.8906
Oregon,45.7081,-121.8164
Oregon,45.6966,-121.756
Oregon,45.7254,-121.5335
Oregon,45.6928,-121.3907
Oregon,45.7081,-121.3646
Oregon,45.6582,-121.2039
Oregon,45.6083,-121.1957
Oregon,45.6102,-121.1462
Oregon,45.6524,-121.0803
Oregon,45.6582,-121.0144
Oregon,45.6467,-120.9814
Oregon,45.6563,-120.943
Oregon,45.6371,-120.91
Oregon,45.6755,-120.8524
Oregon,45.7445,-120.6052
Oregon,45.7158,-120.531
Oregon,45.6966,-120.4733
Oregon,45.7234,-120.2893
Oregon,45.7234,-120.2124
Oregon,45.7714,-120.1575
Oregon,45.8211,-119.968
Oregon,45.8498,-119.7839
Oregon,45.8575,-119.6658
Oregon,45.9149,-119.6136
Oregon,45.9244,-119.5724
Oregon,45.911,-119.5258
Oregon,45.9378,-119.2676
Oregon,45.9168,-119.1687
Oregon,45.9779,-119.0149
Oregon,46.0027,-118.9847
Oregon,45.997,-116.9165
Oregon,45.9569,-116.8781
Oregon,45.8957,-116.8588
Oregon,45.8747,-116.8066
Oregon,45.8307,-116.7902
Oregon,45.8192,-116.7654
Oregon,45.8231,-116.7105
Oregon,45.7828,-116.6748
Oregon,45.7828,-116.6144
Oregon,45.7522,-116.543
Oregon,45.6889,-116.5402
Oregon,45.6121,-116.4606
Oregon,45.5006,-116.5567
Oregon,45.464,-116.5567
Oregon,45.4447,-116.5869
Oregon,45.3213,-116.6721
Oregon,45.2633,-116.694
Oregon,45.1414,-116.7325
Oregon,45.1065,-116.7764
Oregon,45.0696,-116.7847
Oregon,45.0231,-116.8451
Oregon,44.9765,-116.8616
Oregon,44.9298,-116.8286
Oregon,44.7955,-116.9302
Oregon,44.7487,-117.0346
Oregon,44.5787,-117.1225
Oregon,44.5455,-117.1445
Oregon,44.4847,-117.2076
Oregon,44.4789,-117.2269
Oregon,44.4063,-117.2269
Oregon,44.3926,-117.2488
Oregon,44.3455,-117.1939
Oregon,44.2983,-117.2269
Oregon,44.257,-117.1774
Oregon,44.2609,-117.1445
Oregon,44.2806,-117.1005
Oregon,44.2314,-117.0511
Oregon,44.2491,-117.0428
Oregon,44.2432,-116.9797
Oregon,44.194,-116.9742
Oregon,44.1664,-116.8945
Oregon,44.0935,-116.933
Oregon,44.0836,-116.9714
Oregon,44.0521,-116.9879
Oregon,44.0244,-116.9302
Oregon,43.9533,-116.9659
Oregon,43.8207,-117.0209
Oregon,43.6639,-117.0264
Oregon,42.0024,-117.0264
Oregon,41.9983,-121.2836
Oregon,42.0085,-122.5003
Oregon,42.0064,-123.0798
Oregon,42.0105,-123.154
Oregon,42.0044,-123.2419
Oregon,42.0024,-123.6209
Oregon,41.9952,-124.3982
Oregon,42.1593,-124.5493
Oregon,42.6521,-124.5877
Oregon,42.8115,-124.7305
Oregon,43.7552,-124.4119
Oregon,46.0065,-124.2554
Oregon,46.2587,-124.2444
Pennsylvania,42.3261,-80.5174
Pennsylvania,42.3961,-80.0821
Pennsylvania,42.5167,-79.7621
Pennsylvania,42.0003,-79.7607
Pennsylvania,41.9983,-75.358
Pennsylvania,41.9431,-75.2673
Pennsylvania,41.8696,-75.1794
Pennsylvania,41.7713,-75.0586
Pennsylvania,41.6729,-75.0366
Pennsylvania,41.6021,-75.0641
Pennsylvania,41.5086,-74.9927
Pennsylvania,41.4283,-74.7935
Pennsylvania,41.3933,-74.707
Pennsylvania,41.2282,-74.8608
Pennsylvania,40.983,-75.1355
Pennsylvania,40.8554,-75.049
Pennsylvania,40.6806,-75.1904
Pennsylvania,40.5639,-75.2124
Pennsylvania,40.5743,-75.1025
Pennsylvania,40.5013,-75.06
Pennsylvania,40.4208,-75.0655
Pennsylvania,40.4072,-74.9776
Pennsylvania,40.3392,-74.9432
Pennsylvania,40.2628,-74.8389
Pennsylvania,40.1495,-74.7221
Pennsylvania,39.9592,-75.0929
Pennsylvania,39.837,-75.2577
Pennsylvania,39.8128,-75.4321
Pennsylvania,39.8317,-75.6477
Pennsylvania,39.7199,-75.7892
Pennsylvania,39.722,-80.5243
Pennsylvania,42.324,-80.5202
Rhode Island,41.3706,-71.0568
Rhode Island,41.3706,-71.0541
Rhode Island,41.6339,-71.1447
Rhode Island,41.6791,-71.1942
Rhode Island,41.7611,-71.2793
Rhode Island,41.7775,-71.3315
Rhode Island,41.7918,-71.3425
Rhode Island,41.8225,-71.3507
Rhode Island,41.8512,-71.337
Rhode Island,41.888,-71.3397
Rhode Island,41.9288,-71.3837
Rhode Island,42.0156,-71.3795
Rhode Island,42.0064,-71.7984
Rhode Island,41.675,-71.7874
Rhode Island,41.453,-71.7984
Rhode Island,41.3943,-71.8492
Rhode Island,41.3315,-71.852
Rhode Island,41.3057,-71.9041
Rhode Island,41.1849,-71.7915
Rhode Island,41.2665,-71.4084
South Carolina,32.0488,-80.7001
South Carolina,32.0453,-80.8978
South Carolina,32.1105,-81.1134
South Carolina,32.2058,-81.1423
South Carolina,32.3846,-81.1821
South Carolina,32.4576,-81.1986
South Carolina,32.5283,-81.2769
South Carolina,32.5838,-81.4087
South Carolina,32.6926,-81.4183
South Carolina,32.8242,-81.4746
South Carolina,32.9465,-81.5117
South Carolina,33.0098,-81.5034
South Carolina,33.0777,-81.601
South Carolina,33.1238,-81.7122
South Carolina,33.2065,-81.8289
South Carolina,33.3443,-81.9319
South Carolina,33.483,-82.028
South Carolina,33.586,-82.1475
South Carolina,33.6878,-82.2437
South Carolina,33.7609,-82.2437
South Carolina,33.8305,-82.3576
South Carolina,33.9308,-82.5018
South Carolina,33.965,-82.5471
South Carolina,34.0947,-82.6625
South Carolina,34.1664,-82.7216
South Carolina,34.3434,-82.793
South Carolina,34.4647,-82.8905
South Carolina,34.476,-82.9893
South Carolina,34.5281,-83.0855
South Carolina,34.6581,-83.3121
South Carolina,34.7326,-83.3588
South Carolina,34.8318,-83.2983
South Carolina,34.9276,-83.1459
South Carolina,34.9996,-83.1047
South Carolina,35.0817,-82.7779
South Carolina,35.2075,-82.392
South Carolina,35.1974,-82.2203
South Carolina,35.148,-81.0379
South Carolina,35.0446,-81.0324
South Carolina,35.1019,-80.9322
South Carolina,34.9344,-80.7811
South Carolina,34.8194,-80.7948
South Carolina,34.8048,-79.6756
South Carolina,34.2016,-78.956
South Carolina,33.7951,-78.4836
South Carolina,33.6489,-78.7871
South Carolina,33.2019,-79.0837
South Carolina,32.7607,-79.4476
South Carolina,32.5225,-79.8116
South Carolina,32.3556,-80.1508
South Carolina,32.2012,-80.424
South Carolina,32.05,-80.7001
South Dakota,45.9435,-104.0501
South Dakota,43.0026,-104.0529
South Dakota,42.9946,-98.4993
South Dakota,42.9283,-98.4444
South Dakota,42.8438,-98.1958
South Dakota,42.7773,-98.0571
South Dakota,42.7631,-97.9761
South Dakota,42.8599,-97.8566
South Dakota,42.8518,-97.229
South Dakota,42.8075,-97.2057
South Dakota,42.7157,-96.8486
South Dakota,42.5237,-96.622
South Dakota,42.4772,-96.4806
South Dakota,42.7299,-96.6289
South Dakota,43.0046,-96.5039
South Dakota,43.1331,-96.438
South Dakota,43.2262,-96.5561
South Dakota,43.3841,-96.5259
South Dakota,43.4848,-96.6138
South Dakota,43.4998,-96.4558
South Dakota,45.2981,-96.4545
South Dakota,45.4601,-96.7429
South Dakota,45.616,-96.8472
South Dakota,45.8202,-96.5849
South Dakota,45.9311,-96.5643
South Dakota,45.9416,-104.0501
Tennessee,36.6739,-88.0678
Tennessee,36.6354,-87.8522
Tennessee,36.6023,-83.6787
Tennessee,36.5946,-81.9402
Tennessee,36.6144,-81.9209
Tennessee,36.6111,-81.6518
Tennessee,36.3295,-81.7163
Tennessee,36.3516,-81.7973
Tennessee,36.2974,-81.9072
Tennessee,36.1212,-82.0308
Tennessee,36.1024,-82.1255
Tennessee,36.1434,-82.1475
Tennessee,36.1323,-82.245
Tennessee,36.1168,-82.3521
Tennessee,36.0702,-82.4167
Tennessee,35.9669,-82.5389
Tennessee,35.9702,-82.6076
Tennessee,36.0602,-82.6378
Tennessee,35.9925,-82.7751
Tennessee,35.9169,-82.8177
Tennessee,35.8623,-82.9042
Tennessee,35.7755,-83.0017
Tennessee,35.7131,-83.2393
Tennessee,35.5635,-83.4961
Tennessee,35.5501,-83.6938
Tennessee,35.5233,-83.8284
Tennessee,35.5065,-83.8847
Tennessee,35.4014,-84.0248
Tennessee,35.2905,-84.0276
Tennessee,35.2322,-84.1113
Tennessee,35.2624,-84.2294
Tennessee,35.2198,-84.2926
Tennessee,34.9884,-84.3201
Tennessee,34.9996,-90.3131
Tennessee,35.1233,-90.2843
Tennessee,35.1379,-90.1758
Tennessee,35.1985,-90.1112
Tennessee,35.2849,-90.1524
Tennessee,35.4372,-90.1346
Tennessee,35.5568,-90.0192
Tennessee,35.7343,-89.9547
Tennessee,35.8579,-89.7638
Tennessee,35.918,-89.6635
Tennessee,35.9947,-89.713
Tennessee,36.0902,-89.6759
Tennessee,36.1279,-89.5894
Tennessee,36.1856,-89.6484
Tennessee,36.2343,-89.7006
Tennessee,36.2531,-89.5331
Tennessee,36.2996,-89.621
Tennessee,36.3494,-89.5784
Tennessee,36.3406,-89.518
Tennessee,36.4964,-89.5345
Tennessee,36.5107,-89.3051
Tennessee,36.4986,-88.1667
Tennessee,36.4997,-88.0692
Tennessee,36.6871,-88.0637
Texas,31.8659,-106.5715
Texas,31.7504,-106.5042
Texas,31.6242,-106.3092
Texas,31.4638,-106.2103
Texas,31.3912,-106.0181
Texas,31.1846,-105.7874
Texas,31.0012,-105.5663
Texas,30.8456,-105.4015
Texas,30.6462,-105.0032
Texas,30.3847,-104.8521
Texas,30.2591,-104.7437
Texas,30.0738,-104.6915
Texas,29.9169,-104.6777
Texas,29.7644,-104.5679
Texas,29.6475,-104.528
Texas,29.5603,-104.4044
Texas,29.4719,-104.2067
Texas,29.3834,-104.1559
Texas,29.2948,-103.9774
Texas,29.2804,-103.9128
Texas,29.2481,-103.8208
Texas,29.1378,-103.564
Texas,29.0682,-103.4692
Texas,29.0105,-103.3154
Texas,28.9601,-103.1616
Texas,29.0177,-103.0957
Texas,29.133,-103.0298
Texas,29.2157,-102.8677
Texas,29.2565,-102.8979
Texas,29.357,-102.8375
Texas,29.4898,-102.8004
Texas,29.6881,-102.7002
Texas,29.7691,-102.5134
Texas,29.7596,-102.3843
Texas,29.8788,-102.3047
Texas,29.7834,-102.1509
Texas,29.7572,-101.7004
Texas,29.7644,-101.4917
Texas,29.6308,-101.2939
Texas,29.5269,-101.2582
Texas,29.3642,-101.0056
Texas,29.3056,-100.9204
Texas,29.1642,-100.7707
Texas,29.0946,-100.7007
Texas,28.9012,-100.6306
Texas,28.6593,-100.4974
Texas,28.4675,-100.3601
Texas,28.2778,-100.2969
Texas,28.1882,-100.1733
Texas,28.0526,-100.0195
Texas,27.9435,-99.9344
Texas,27.7638,-99.8438
Texas,27.6641,-99.7119
Texas,27.4839,-99.4812
Texas,27.3059,-99.5375
Texas,27.1948,-99.429
Texas,27.0175,-99.4455
Texas,26.8829,-99.3164
Texas,26.6867,-99.2065
Texas,26.4116,-99.0967
Texas,26.3574,-98.8138
Texas,26.2257,-98.6668
Texas,26.2343,-98.5474
Texas,26.1357,-98.3276
Texas,26.0457,-98.1697
Texas,26.0518,-97.9143
Texas,26.005,-97.6643
Texas,25.8419,-97.402
Texas,25.9074,-97.3526
Texas,25.9679,-97.0148
Texas,26.1789,-97.0697
Texas,26.8253,-97.2249
Texas,27.423,-97.0752
Texas,28.0599,-96.6096
Texas,28.4228,-95.9285
Texas,28.7568,-95.3036
Texas,29.0742,-94.7296
Texas,29.381,-94.3355
Texas,29.6021,-93.8205
Texas,29.8013,-93.9317
Texas,29.9157,-93.8136
Texas,30.0489,-93.723
Texas,30.1214,-93.6996
Texas,30.2021,-93.7216
Texas,30.2792,-93.7038
Texas,30.3278,-93.7628
Texas,30.3835,-93.7587
Texas,30.438,-93.701
Texas,30.5079,-93.7024
Texas,30.5362,-93.7299
Texas,30.6296,-93.6694
Texas,30.7466,-93.609
